True,Pred,Fidelity,Diff
2.5887000000000002,2.8730809688568115,PBE,-0.2843809688568113
0.0,0.06552828103303909,PBE,-0.06552828103303909
1.8159999999999998,1.785522699356079,PBE,0.030477300643920735
2.6155,1.9920570850372314,PBE,0.6234429149627685
4.950699999999999,4.1075921058654785,PBE,0.8431078941345209
1.5224000000000006,2.732630729675293,PBE,-1.2102307296752923
3.5894,3.67429518699646,PBE,-0.08489518699646004
2.0643000000000002,1.7466617822647095,PBE,0.3176382177352908
0.0,0.3062766194343567,PBE,-0.3062766194343567
2.5873,2.633117914199829,PBE,-0.04581791419982917
2.9695,2.4805171489715576,PBE,0.4889828510284424
0.0,-0.00639624148607254,PBE,0.00639624148607254
3.4829999999999997,3.2242157459259033,PBE,0.25878425407409633
0.6115999999999997,0.8585984706878662,PBE,-0.2469984706878665
0.0,0.28985002636909485,PBE,-0.28985002636909485
0.0,-0.01786864548921585,PBE,0.01786864548921585
0.0,0.17998015880584717,PBE,-0.17998015880584717
3.2878000000000003,2.8276376724243164,PBE,0.46016232757568387
1.1092,1.5175055265426636,PBE,-0.4083055265426636
1.1865999999999999,1.0824918746948242,PBE,0.10410812530517566
0.0,0.22179517149925232,PBE,-0.22179517149925232
0.34289999999999976,0.0956081971526146,PBE,0.24729180284738517
0.0,-0.0027172043919563293,PBE,0.0027172043919563293
0.0,0.0032001659274101257,PBE,-0.0032001659274101257
1.9976,1.5380208492279053,PBE,0.45957915077209477
4.9861,4.901597023010254,PBE,0.08450297698974651
0.0,0.01277584582567215,PBE,-0.01277584582567215
0.0,0.005579181015491486,PBE,-0.005579181015491486
0.0,0.002416767179965973,PBE,-0.002416767179965973
2.4214999999999995,1.6309490203857422,PBE,0.7905509796142574
1.483,1.3320143222808838,PBE,0.1509856777191163
0.0,0.03151073306798935,PBE,-0.03151073306798935
0.0,0.006828494369983673,PBE,-0.006828494369983673
0.4468000000000001,0.45739230513572693,PBE,-0.010592305135726843
0.6734,0.004017628729343414,PBE,0.6693823712706566
4.681,4.699270725250244,PBE,-0.01827072525024409
0.0,0.5063766837120056,PBE,-0.5063766837120056
0.0,-0.017406009137630463,PBE,0.017406009137630463
1.9603000000000002,1.7535923719406128,PBE,0.20670762805938736
0.21089999999999998,0.5082864165306091,PBE,-0.29738641653060915
0.1221000000000001,1.4829918146133423,PBE,-1.3608918146133422
4.350999999999999,3.5683741569519043,PBE,0.7826258430480948
0.7536,0.28282150626182556,PBE,0.4707784937381745
2.3372,1.6912243366241455,PBE,0.6459756633758547
2.9217,3.112433433532715,PBE,-0.19073343353271488
0.9168000000000003,0.2149609923362732,PBE,0.7018390076637271
0.0,0.5178895592689514,PBE,-0.5178895592689514
0.0,-0.0874158963561058,PBE,0.0874158963561058
2.484,3.1825907230377197,PBE,-0.6985907230377197
4.7203,4.695648193359375,PBE,0.02465180664062494
2.1386000000000003,2.025752544403076,PBE,0.1128474555969241
0.0,0.02782554179430008,PBE,-0.02782554179430008
0.0,0.24023643136024475,PBE,-0.24023643136024475
1.9602,2.301175832748413,PBE,-0.34097583274841314
0.6109,0.5141345858573914,PBE,0.09676541414260864
0.0,0.4034278690814972,PBE,-0.4034278690814972
0.0,0.004017643630504608,PBE,-0.004017643630504608
0.0,0.006701089441776276,PBE,-0.006701089441776276
2.7943,3.5633578300476074,PBE,-0.7690578300476076
0.6085000000000003,0.6640050411224365,PBE,-0.05550504112243626
1.3553,1.3519636392593384,PBE,0.0033363607406615703
3.5216000000000003,3.316868543624878,PBE,0.20473145637512236
0.9375999999999998,0.18085110187530518,PBE,0.7567488981246946
4.8922,4.832198619842529,PBE,0.060001380157470585
1.0391000000000004,0.29019781947135925,PBE,0.7489021805286411
1.8442999999999998,0.9766127467155457,PBE,0.8676872532844542
3.2877,3.0556914806365967,PBE,0.2320085193634034
1.7278000000000002,1.358458399772644,PBE,0.3693416002273562
0.0,0.0021696165204048157,PBE,-0.0021696165204048157
0.008000000000000007,0.565200924873352,PBE,-0.557200924873352
0.3348999999999993,0.32221171259880066,PBE,0.01268828740119865
0.4157000000000002,2.4653127193450928,PBE,-2.0496127193450926
4.9435,5.009807586669922,PBE,-0.06630758666992165
1.3521,0.9185590744018555,PBE,0.4335409255981446
0.0,0.07434877008199692,PBE,-0.07434877008199692
0.0,-0.0017018243670463562,PBE,0.0017018243670463562
0.0,0.00337798148393631,PBE,-0.00337798148393631
2.3799,2.1330783367156982,PBE,0.24682166328430188
0.0,-0.019422240555286407,PBE,0.019422240555286407
0.0,0.0005518719553947449,PBE,-0.0005518719553947449
3.3084000000000002,3.139233350753784,PBE,0.16916664924621605
0.9804999999999997,0.7127093076705933,PBE,0.26779069232940644
0.0,0.32719171047210693,PBE,-0.32719171047210693
0.3342999999999998,0.5034824013710022,PBE,-0.16918240137100238
0.0,0.07510066777467728,PBE,-0.07510066777467728
1.2844000000000002,1.5307037830352783,PBE,-0.2463037830352781
3.7329999999999997,3.378777265548706,PBE,0.3542227344512936
3.6039,3.5620734691619873,PBE,0.04182653083801258
2.4694,2.09272837638855,PBE,0.37667162361145
0.0,0.005498342216014862,PBE,-0.005498342216014862
4.1126,4.596011638641357,PBE,-0.48341163864135783
0.0,0.040079884231090546,PBE,-0.040079884231090546
0.0,0.6015790700912476,PBE,-0.6015790700912476
1.1530000000000005,1.3880131244659424,PBE,-0.2350131244659419
0.0,0.025003649294376373,PBE,-0.025003649294376373
2.9274999999999998,3.030097723007202,PBE,-0.10259772300720238
0.0,0.008017189800739288,PBE,-0.008017189800739288
0.6359000000000001,0.2671191990375519,PBE,0.36878080096244825
3.868,3.6642229557037354,PBE,0.20377704429626453
0.0,0.02308300882577896,PBE,-0.02308300882577896
0.0,0.3989603817462921,PBE,-0.3989603817462921
0.0,0.16468673944473267,PBE,-0.16468673944473267
0.0,0.01698366552591324,PBE,-0.01698366552591324
1.4244,1.3026797771453857,PBE,0.12172022285461437
2.6023,2.4287986755371094,PBE,0.17350132446289068
3.9118,3.206296920776367,PBE,0.7055030792236328
0.0,1.248455286026001,PBE,-1.248455286026001
0.0,-0.04909419268369675,PBE,0.04909419268369675
0.0,-0.013353697955608368,PBE,0.013353697955608368
2.1452,2.36381196975708,PBE,-0.21861196975708008
0.0,0.0004974976181983948,PBE,-0.0004974976181983948
0.0,0.0022476837038993835,PBE,-0.0022476837038993835
1.4176000000000002,1.2402667999267578,PBE,0.17733320007324238
1.0049000000000001,1.6972663402557373,PBE,-0.6923663402557372
4.0531,4.130056858062744,PBE,-0.07695685806274444
2.4834,2.292592763900757,PBE,0.19080723609924322
3.7225,3.806903123855591,PBE,-0.08440312385559068
0.029200000000000337,0.07809644192457199,PBE,-0.048896441924571654
2.554,2.548041820526123,PBE,0.005958179473876779
0.0,0.0023565515875816345,PBE,-0.0023565515875816345
4.9267,4.913668155670166,PBE,0.013031844329834286
0.0,0.1021435484290123,PBE,-0.1021435484290123
0.0,0.005089230835437775,PBE,-0.005089230835437775
6.938400000000001,6.276130199432373,PBE,0.6622698005676275
4.313,4.46141242980957,PBE,-0.1484124298095706
2.2033,1.154211401939392,PBE,1.049088598060608
0.0,1.7643799781799316,PBE,-1.7643799781799316
1.3314,1.0147217512130737,PBE,0.3166782487869262
1.8282,1.5982414484024048,PBE,0.22995855159759526
0.0,0.007939018309116364,PBE,-0.007939018309116364
0.13979999999999992,0.3775331974029541,PBE,-0.23773319740295418
2.7562000000000006,2.8801186084747314,PBE,-0.1239186084747308
0.0,0.06121555715799332,PBE,-0.06121555715799332
0.0,-0.029197625815868378,PBE,0.029197625815868378
0.0,2.592710494995117,PBE,-2.592710494995117
0.0,0.010547511279582977,PBE,-0.010547511279582977
0.9282999999999999,2.0679290294647217,PBE,-1.1396290294647218
3.0058000000000002,2.9805667400360107,PBE,0.025233259963989507
0.0,0.016387365758419037,PBE,-0.016387365758419037
4.9705,4.695836544036865,PBE,0.27466345596313513
3.038,3.354646921157837,PBE,-0.3166469211578371
0.5545000000000004,0.9579263925552368,PBE,-0.4034263925552364
0.4884,0.5184487104415894,PBE,-0.030048710441589355
3.4090000000000003,2.7221901416778564,PBE,0.6868098583221438
0.0,0.005417339503765106,PBE,-0.005417339503765106
0.0,-0.12496443837881088,PBE,0.12496443837881088
1.5034,1.7931023836135864,PBE,-0.28970238361358636
2.7083000000000004,2.777172327041626,PBE,-0.0688723270416256
5.4212,5.085499286651611,PBE,0.33570071334838847
0.0,0.00028143078088760376,PBE,-0.00028143078088760376
0.8702999999999999,1.4746373891830444,PBE,-0.6043373891830446
2.5153000000000003,2.835941791534424,PBE,-0.3206417915344235
0.0,0.024510137736797333,PBE,-0.024510137736797333
0.0,0.009755067527294159,PBE,-0.009755067527294159
2.0512,1.7296314239501953,PBE,0.3215685760498048
0.0,0.04972497373819351,PBE,-0.04972497373819351
3.8411,3.4593071937561035,PBE,0.38179280624389644
1.5181,1.5556693077087402,PBE,-0.03756930770874023
5.0135,4.7114691734313965,PBE,0.30203082656860314
1.4453,1.409110426902771,PBE,0.03618957309722903
0.597,1.0369693040847778,PBE,-0.43996930408477786
1.3437999999999999,1.1790516376495361,PBE,0.16474836235046375
0.23119999999999985,0.14953142404556274,PBE,0.0816685759544371
3.8867999999999996,4.06846284866333,PBE,-0.1816628486633305
2.6861999999999995,1.3431925773620605,PBE,1.343007422637939
2.9528,3.2713468074798584,PBE,-0.31854680747985853
2.5765,2.5806963443756104,PBE,-0.004196344375610561
0.6993000000000003,1.0490492582321167,PBE,-0.34974925823211644
0.0,0.01744229346513748,PBE,-0.01744229346513748
0.9868,0.3108865022659302,PBE,0.6759134977340698
0.0,0.006059236824512482,PBE,-0.006059236824512482
3.036,3.2948052883148193,PBE,-0.2588052883148193
2.1060999999999996,2.099421977996826,PBE,0.006678022003173467
0.9698000000000002,0.5403160452842712,PBE,0.429483954715729
0.0,-0.008806072175502777,PBE,0.008806072175502777
0.8393999999999995,0.8796262741088867,PBE,-0.04022627410888724
4.7292000000000005,5.02760648727417,PBE,-0.2984064872741694
0.0,0.006482131779193878,PBE,-0.006482131779193878
4.456200000000001,4.102694511413574,PBE,0.3535054885864266
0.0,0.05069034546613693,PBE,-0.05069034546613693
0.8051000000000001,1.0042624473571777,PBE,-0.19916244735717759
0.0,0.06391818076372147,PBE,-0.06391818076372147
0.7242999999999995,0.6776435375213623,PBE,0.046656462478637195
1.855,1.9386606216430664,PBE,-0.08366062164306642
3.0454999999999997,2.7013638019561768,PBE,0.3441361980438229
0.0,0.009344078600406647,PBE,-0.009344078600406647
0.0,1.3760777711868286,PBE,-1.3760777711868286
2.8470999999999997,3.0780978202819824,PBE,-0.23099782028198268
0.0,0.016044981777668,PBE,-0.016044981777668
0.7389999999999999,0.8895894289016724,PBE,-0.15058942890167248
4.6357,4.251307487487793,PBE,0.38439251251220696
0.6968999999999994,0.03397432714700699,PBE,0.6629256728529924
0.0,0.006079234182834625,PBE,-0.006079234182834625
1.1451000000000002,0.6585704684257507,PBE,0.4865295315742495
2.7600000000000002,2.31843638420105,PBE,0.4415636157989504
0.0,0.010163255035877228,PBE,-0.010163255035877228
0.0,0.05267123132944107,PBE,-0.05267123132944107
4.127599999999999,4.4707512855529785,PBE,-0.34315128555297925
0.0,0.03469936549663544,PBE,-0.03469936549663544
5.7734000000000005,5.3817572593688965,PBE,0.39164274063110405
1.7647,1.571582317352295,PBE,0.193117682647705
4.2732,3.749239206314087,PBE,0.5239607936859132
2.3899,2.66508412361145,PBE,-0.2751841236114503
0.0,0.08071110397577286,PBE,-0.08071110397577286
0.0,0.014287032186985016,PBE,-0.014287032186985016
0.0,0.12996581196784973,PBE,-0.12996581196784973
9.3264,7.036692142486572,PBE,2.2897078575134273
1.5672000000000001,1.329554796218872,PBE,0.23764520378112808
0.0,0.07415831834077835,PBE,-0.07415831834077835
0.7047,0.32450759410858154,PBE,0.38019240589141845
0.9152999999999998,1.1395726203918457,PBE,-0.22427262039184592
1.4879,1.4643080234527588,PBE,0.02359197654724121
0.11129999999999995,0.01098235696554184,PBE,0.10031764303445811
0.37349999999999994,0.07105229049921036,PBE,0.3024477095007896
4.1094,4.021378517150879,PBE,0.08802148284912104
0.0,0.003146715462207794,PBE,-0.003146715462207794
1.17,1.0407445430755615,PBE,0.1292554569244384
4.5981,4.512928485870361,PBE,0.0851715141296383
2.2648,2.3913233280181885,PBE,-0.12652332801818833
4.9368,4.3099284172058105,PBE,0.6268715827941893
0.0,0.0035566166043281555,PBE,-0.0035566166043281555
3.6958,3.1504273414611816,PBE,0.5453726585388186
2.0647,2.0489137172698975,PBE,0.01578628273010274
4.658,4.453832626342773,PBE,0.20416737365722692
2.0982,1.646321415901184,PBE,0.45187858409881576
0.0,-0.021344438195228577,PBE,0.021344438195228577
4.9276,4.822114944458008,PBE,0.10548505554199217
2.1551,2.0462894439697266,PBE,0.10881055603027345
0.0,0.02608809620141983,PBE,-0.02608809620141983
0.0,0.061666928231716156,PBE,-0.061666928231716156
0.0,0.007308878004550934,PBE,-0.007308878004550934
0.0,0.1872362196445465,PBE,-0.1872362196445465
3.1399999999999997,3.3830645084381104,PBE,-0.24306450843811067
0.0,0.03241044282913208,PBE,-0.03241044282913208
0.0,0.007605724036693573,PBE,-0.007605724036693573
0.7227000000000001,0.5788054466247559,PBE,0.14389455337524426
3.5949999999999998,3.6315159797668457,PBE,-0.03651597976684595
0.0,0.012774266302585602,PBE,-0.012774266302585602
1.4350999999999998,1.2102324962615967,PBE,0.22486750373840314
5.1674,4.190524578094482,PBE,0.9768754219055173
0.0,0.4513545334339142,PBE,-0.4513545334339142
3.0236,3.3103790283203125,PBE,-0.28677902832031243
0.0,0.0026994720101356506,PBE,-0.0026994720101356506
0.0,0.006581075489521027,PBE,-0.006581075489521027
3.1413,3.475534677505493,PBE,-0.33423467750549296
0.5903,0.01674514263868332,PBE,0.5735548573613167
0.0,0.0005319863557815552,PBE,-0.0005319863557815552
0.0,-0.00778912752866745,PBE,0.00778912752866745
0.2942999999999998,0.598726212978363,PBE,-0.30442621297836325
1.9191999999999998,0.8856520056724548,PBE,1.033547994327545
2.0696,1.8748058080673218,PBE,0.1947941919326781
2.2089000000000003,1.483441710472107,PBE,0.7254582895278934
0.0,0.010764054954051971,PBE,-0.010764054954051971
2.3869000000000002,2.2543528079986572,PBE,0.13254719200134302
1.9317,1.5055444240570068,PBE,0.42615557594299314
0.8425999999999998,0.4187115430831909,PBE,0.4238884569168089
0.0,0.6181880235671997,PBE,-0.6181880235671997
1.7571,1.5201306343078613,PBE,0.23696936569213878
3.566,3.517019271850586,PBE,0.0489807281494139
5.0851,5.184972286224365,PBE,-0.0998722862243655
0.0,-0.023217327892780304,PBE,0.023217327892780304
2.5492,1.2822680473327637,PBE,1.2669319526672362
4.6396999999999995,4.477260112762451,PBE,0.16243988723754832
3.3035,3.1212565898895264,PBE,0.18224341011047374
0.8347000000000002,1.1715461015701294,PBE,-0.3368461015701292
0.0,-0.006296731531620026,PBE,0.006296731531620026
1.596,1.8247653245925903,PBE,-0.22876532459259025
0.3618999999999999,0.058727435767650604,PBE,0.3031725642323493
3.7245,3.4713799953460693,PBE,0.2531200046539306
0.0,-0.03246162086725235,PBE,0.03246162086725235
1.5100999999999996,1.4402599334716797,PBE,0.06984006652831987
0.0,0.019953258335590363,PBE,-0.019953258335590363
0.9574000000000003,0.9373683333396912,PBE,0.02003166666030909
1.621,1.0536401271820068,PBE,0.5673598728179932
0.0,0.023354656994342804,PBE,-0.023354656994342804
0.10890000000000022,0.07537493854761124,PBE,0.03352506145238898
0.0,0.012815453112125397,PBE,-0.012815453112125397
0.0,0.028269313275814056,PBE,-0.028269313275814056
3.3898,2.645313024520874,PBE,0.7444869754791261
0.0,0.017518512904644012,PBE,-0.017518512904644012
4.3268,4.101441860198975,PBE,0.22535813980102581
0.0,0.011338986456394196,PBE,-0.011338986456394196
1.4195,2.822946548461914,PBE,-1.403446548461914
0.8241,1.131610631942749,PBE,-0.30751063194274897
0.0,1.5893973112106323,PBE,-1.5893973112106323
3.3569999999999998,3.108879804611206,PBE,0.2481201953887937
0.0,0.023349590599536896,PBE,-0.023349590599536896
2.3586,1.6126095056533813,PBE,0.7459904943466187
1.6966,2.933368444442749,PBE,-1.236768444442749
0.0,0.05172406882047653,PBE,-0.05172406882047653
0.0,0.09438445419073105,PBE,-0.09438445419073105
3.2540999999999998,4.008034706115723,PBE,-0.7539347061157229
1.4646,1.2242037057876587,PBE,0.2403962942123412
0.10020000000000007,-0.0038445070385932922,PBE,0.10404450703859336
0.0,0.009225152432918549,PBE,-0.009225152432918549
2.3994999999999997,2.357062578201294,PBE,0.0424374217987058
3.9008000000000003,3.9892916679382324,PBE,-0.08849166793823215
0.7351000000000001,0.5390645265579224,PBE,0.19603547344207772
0.9318,1.2556411027908325,PBE,-0.32384110279083256
3.1255,2.393859624862671,PBE,0.7316403751373293
2.732,2.324540376663208,PBE,0.4074596233367922
1.804,1.9830520153045654,PBE,-0.17905201530456538
0.9965999999999999,0.9533175230026245,PBE,0.04328247699737542
0.4834999999999998,0.42847132682800293,PBE,0.05502867317199689
3.0130999999999997,2.569561719894409,PBE,0.4435382801055905
0.0,-0.006636582314968109,PBE,0.006636582314968109
0.0,0.010701142251491547,PBE,-0.010701142251491547
0.0,0.15361076593399048,PBE,-0.15361076593399048
0.0,0.0027119144797325134,PBE,-0.0027119144797325134
0.15500000000000025,0.21304798126220703,PBE,-0.05804798126220678
1.2527,1.7140328884124756,PBE,-0.46133288841247566
0.0,0.0043700262904167175,PBE,-0.0043700262904167175
1.6051000000000002,0.8383594155311584,PBE,0.7667405844688417
2.511,1.908484697341919,PBE,0.6025153026580812
0.0,0.011593468487262726,PBE,-0.011593468487262726
0.0,0.006981886923313141,PBE,-0.006981886923313141
0.0,0.006641261279582977,PBE,-0.006641261279582977
2.3238,2.189887285232544,PBE,0.13391271476745592
3.5264,3.9992728233337402,PBE,-0.47287282333374003
0.0,0.016054488718509674,PBE,-0.016054488718509674
0.0,0.00557795912027359,PBE,-0.00557795912027359
3.1706,3.2264835834503174,PBE,-0.05588358345031752
0.0,0.9108890891075134,PBE,-0.9108890891075134
0.0,0.01583407074213028,PBE,-0.01583407074213028
0.09099999999999975,0.047805286943912506,PBE,0.04319471305608724
0.0,-0.011415980756282806,PBE,0.011415980756282806
0.0,0.010595239698886871,PBE,-0.010595239698886871
2.0370000000000004,4.417434215545654,PBE,-2.380434215545654
4.7606,4.706614971160889,PBE,0.05398502883911149
0.0,-0.0035033300518989563,PBE,0.0035033300518989563
0.21720000000000006,0.2345411479473114,PBE,-0.01734114794731134
0.0,0.0021708831191062927,PBE,-0.0021708831191062927
0.0,0.03006238490343094,PBE,-0.03006238490343094
0.0,-0.011214874684810638,PBE,0.011214874684810638
0.581,0.6827352643013,PBE,-0.10173526430130009
0.7450000000000001,0.08577939122915268,PBE,0.6592206087708474
3.0028,3.1584131717681885,PBE,-0.15561317176818834
0.0,0.00800863653421402,PBE,-0.00800863653421402
0.0,0.016335539519786835,PBE,-0.016335539519786835
0.034399999999999764,0.020399130880832672,PBE,0.014000869119167092
0.0,0.008486203849315643,PBE,-0.008486203849315643
5.203,4.917989253997803,PBE,0.28501074600219756
0.0,0.367350310087204,PBE,-0.367350310087204
0.0,0.009262345731258392,PBE,-0.009262345731258392
0.3567999999999998,2.037620782852173,PBE,-1.680820782852173
2.4375,2.2842724323272705,PBE,0.1532275676727295
0.25239999999999974,0.8352299928665161,PBE,-0.5828299928665164
0.0,0.009368814527988434,PBE,-0.009368814527988434
1.6511000000000002,1.9154683351516724,PBE,-0.26436833515167213
0.0,-0.0002592429518699646,PBE,0.0002592429518699646
1.7435999999999998,2.3114562034606934,PBE,-0.5678562034606935
0.0,-0.041607968509197235,PBE,0.041607968509197235
0.8929999999999998,0.23715636134147644,PBE,0.6558436386585234
0.20910000000000029,0.13213619589805603,PBE,0.07696380410194426
0.0,0.005012251436710358,PBE,-0.005012251436710358
0.0,0.00941864401102066,PBE,-0.00941864401102066
0.0,-0.12880298495292664,PBE,0.12880298495292664
0.029900000000000038,0.1552990972995758,PBE,-0.12539909729957577
0.0,0.09970023483037949,PBE,-0.09970023483037949
0.8292999999999999,0.11588539928197861,PBE,0.7134146007180213
0.0,0.7344327569007874,PBE,-0.7344327569007874
1.4304000000000001,0.8246765732765198,PBE,0.6057234267234803
3.6881,3.6584055423736572,PBE,0.029694457626342707
2.9631,1.8984495401382446,PBE,1.0646504598617552
1.1139000000000001,1.061248540878296,PBE,0.052651459121704214
5.311999999999999,4.975105285644531,PBE,0.33689471435546814
2.2008,2.2979142665863037,PBE,-0.09711426658630362
0.3612000000000002,0.4535747468471527,PBE,-0.09237474684715252
5.4936,5.469968318939209,PBE,0.023631681060790832
1.2204,0.8222411870956421,PBE,0.39815881290435784
0.0,0.1605103313922882,PBE,-0.1605103313922882
0.0,-0.04013725370168686,PBE,0.04013725370168686
0.6246999999999998,1.2312500476837158,PBE,-0.606550047683716
0.0,0.015053056180477142,PBE,-0.015053056180477142
3.8583,3.78647780418396,PBE,0.07182219581603988
0.0,-0.060347072780132294,PBE,0.060347072780132294
4.1831,5.692881107330322,PBE,-1.5097811073303227
0.13590000000000035,0.1759582757949829,PBE,-0.040058275794982556
0.0,0.23830446600914001,PBE,-0.23830446600914001
1.3501000000000003,0.15257909893989563,PBE,1.1975209010601047
2.561,2.580599308013916,PBE,-0.019599308013916072
0.0,-0.014805696904659271,PBE,0.014805696904659271
0.5731999999999999,0.024708859622478485,PBE,0.5484911403775214
3.718,3.6871793270111084,PBE,0.030820672988891573
0.121,0.6584969758987427,PBE,-0.5374969758987427
3.0231000000000003,2.4814512729644775,PBE,0.5416487270355228
1.0938,2.243504524230957,PBE,-1.149704524230957
2.5014000000000003,2.7036311626434326,PBE,-0.20223116264343233
4.4459,4.487119674682617,PBE,-0.041219674682617224
0.0,0.011084221303462982,PBE,-0.011084221303462982
1.8525999999999998,1.4574404954910278,PBE,0.39515950450897197
3.1835,3.2739498615264893,PBE,-0.09044986152648926
3.1773999999999996,3.203287124633789,PBE,-0.025887124633789504
1.9512999999999998,1.5423260927200317,PBE,0.4089739072799681
0.0,0.03935619443655014,PBE,-0.03935619443655014
1.0055000000000005,1.6383683681488037,PBE,-0.6328683681488032
2.7286,3.3849117755889893,PBE,-0.6563117755889891
0.0,0.005309723317623138,PBE,-0.005309723317623138
1.0373,0.9856654405593872,PBE,0.051634559440612904
2.5829,2.272273063659668,PBE,0.310626936340332
1.5380999999999998,1.9895501136779785,PBE,-0.4514501136779787
2.9057,3.279695510864258,PBE,-0.37399551086425786
3.3465999999999996,3.058945894241333,PBE,0.28765410575866657
0.0,0.0003193393349647522,PBE,-0.0003193393349647522
0.0,0.02215605229139328,PBE,-0.02215605229139328
0.0,0.01269320398569107,PBE,-0.01269320398569107
3.3476999999999997,3.5415194034576416,PBE,-0.19381940345764193
1.2305000000000001,1.1158010959625244,PBE,0.11469890403747574
0.0,0.015385739505290985,PBE,-0.015385739505290985
2.9479,3.5436155796051025,PBE,-0.5957155796051024
4.929,4.656181812286377,PBE,0.2728181877136233
2.0241000000000002,2.264146089553833,PBE,-0.24004608955383278
0.0,-0.0039385780692100525,PBE,0.0039385780692100525
0.12990000000000013,0.3358665406703949,PBE,-0.20596654067039477
2.378,2.010709047317505,PBE,0.36729095268249523
0.0,0.010640688240528107,PBE,-0.010640688240528107
0.2984,0.35204869508743286,PBE,-0.05364869508743286
1.7341999999999995,1.9635674953460693,PBE,-0.22936749534606982
0.0,0.044520385563373566,PBE,-0.044520385563373566
4.0411,4.03333854675293,PBE,0.007761453247070449
0.6666000000000003,0.5641263723373413,PBE,0.102473627662659
0.18490000000000006,0.19325557351112366,PBE,-0.008355573511123593
4.2505,4.6034255027771,PBE,-0.3529255027770999
0.0,0.014269553124904633,PBE,-0.014269553124904633
0.0,0.5589689612388611,PBE,-0.5589689612388611
0.0,0.0003969445824623108,PBE,-0.0003969445824623108
0.0,-0.016679294407367706,PBE,0.016679294407367706
2.5575,2.580106496810913,PBE,-0.02260649681091298
0.0,1.9902827739715576,PBE,-1.9902827739715576
4.2828,3.855592727661133,PBE,0.42720727233886713
0.0,-0.004082329571247101,PBE,0.004082329571247101
0.0,0.004612810909748077,PBE,-0.004612810909748077
0.6307999999999998,-0.09127996861934662,PBE,0.7220799686193464
0.0041999999999999815,0.012789808213710785,PBE,-0.008589808213710803
2.1339,2.451291084289551,PBE,-0.31739108428955065
0.0,0.0013628080487251282,PBE,-0.0013628080487251282
1.4845000000000002,1.9063527584075928,PBE,-0.4218527584075926
1.3338999999999999,0.5989494323730469,PBE,0.734950567626953
2.9504,2.7418758869171143,PBE,0.20852411308288588
3.0062,3.024317502975464,PBE,-0.018117502975463662
1.1391999999999998,1.6186658143997192,PBE,-0.47946581439971947
2.1483000000000003,2.1282620429992676,PBE,0.020037957000732742
2.9586,2.8196861743927,PBE,0.13891382560729992
2.8385,2.573880195617676,PBE,0.264619804382324
0.1977,0.017851389944553375,PBE,0.1798486100554466
0.0,0.002501539885997772,PBE,-0.002501539885997772
0.0,0.023129992187023163,PBE,-0.023129992187023163
0.0,0.027536757290363312,PBE,-0.027536757290363312
5.0889,4.917223930358887,PBE,0.17167606964111304
0.0,0.01158585399389267,PBE,-0.01158585399389267
0.0,-0.0058058276772499084,PBE,0.0058058276772499084
0.0,0.0013436824083328247,PBE,-0.0013436824083328247
0.0,0.016328923404216766,PBE,-0.016328923404216766
0.6677000000000002,0.7537660598754883,PBE,-0.0860660598754881
1.9911999999999999,1.6454616785049438,PBE,0.345738321495056
